elapsed_ms,current_A,event
138570.4,0.2781,
138673.9,0.2740,
138772.8,0.2702,
138875.8,0.2751,
138976.6,0.2773,
139077.2,0.2735,
139186.1,0.2723,
139285.8,0.2756,
139388.3,0.2725,
139489.2,0.2733,
139591.1,0.2753,
139791.9,0.2802,
139792.1,0.3076,
139895.2,0.3529,
139924.5,,Contact in latch zone at pos 26672 — latched
139934.0,,Latched
139935.0,,Latched! Phase took 3727 ms
139935.0,,Publishing response. Total elapsed: 3728 ms
142116.9,,Service request: command=3
142117.2,,Gripper moving to idle position...
142127.1,0.5339,
142318.8,0.3523,
142329.9,0.3738,
142451.2,0.3554,
142532.8,0.3370,
142656.6,0.3322,
142734.5,0.3315,
142863.1,0.3256,
142936.0,0.3268,
143068.2,0.3287,
143138.8,0.3310,
143239.5,0.3319,
143366.6,0.3379,
143441.8,0.3417,
143582.1,0.3417,
143644.3,0.3479,
143786.7,0.3490,
143846.1,0.3548,
143948.1,0.3368,
144051.4,0.2993,
144149.3,0.2767,
144250.4,0.2733,
144417.9,0.2726,
144452.1,0.2761,
144553.8,0.2757,
144655.6,0.2762,
144755.6,0.2740,
144856.5,0.2827,
145019.8,0.3171,
145057.5,0.3524,
145160.0,0.3513,
145260.4,0.3477,
145361.4,0.3459,
145464.6,0.3453,
145565.6,0.3454,
145668.7,0.3337,
145769.1,0.3329,
145868.6,0.3280,
146046.7,0.3266,
146069.3,0.3264,
146171.2,0.3223,
146272.2,0.3232,
146373.3,0.3246,
146519.2,0.3218,
146574.8,0.3161,
146678.9,0.3244,
146778.9,0.3178,
146877.0,,Idle done. Phase took 4700 ms
146877.8,,Publishing response. Total elapsed: 4701 ms
147666.2,,Service request: command=2
147666.4,,Gripper releasing...
147676.7,0.2593,
147794.5,0.3492,
147880.6,0.3547,
148000.6,0.3437,
148083.4,0.3198,
148205.9,0.3220,
148286.1,0.3178,
148411.1,0.3212,
148488.0,0.3220,
148617.4,0.3262,
148701.0,0.3288,
148791.3,0.3347,
148926.2,0.3441,
148993.9,0.3413,
149095.0,0.3415,
149195.6,0.3481,
149336.9,0.3525,
149397.9,0.3561,
149542.1,0.3340,
149656.9,0.3038,
149753.3,0.2776,
149809.2,0.2817,
149908.7,0.2796,
150056.1,0.2784,
150116.6,0.2836,
150260.1,0.2825,
150366.0,0.2821,
150466.5,0.2797,
150569.5,0.2835,
150708.6,0.2818,
150773.8,0.2845,
150824.1,0.2817,
150981.3,0.2841,
151083.6,0.2850,
151186.3,0.2879,
151287.9,0.2827,
151391.5,0.2836,
151495.3,0.2834,
151597.9,0.2845,
151644.3,0.2863,
151756.0,0.2840,
151905.2,0.3129,
151948.0,0.3475,
152111.5,0.3666,
152213.3,0.3554,
152253.2,0.3506,
152420.1,0.3560,
152521.9,0.3567,
152625.2,0.3508,
152803.5,0.3379,
152803.9,0.3348,
152933.5,0.3337,
152965.5,0.3333,
153065.4,0.3310,
153241.6,0.3327,
153268.2,0.3234,
153371.1,0.3268,
153550.1,0.3241,
153655.3,0.3161,
153758.0,0.3153,
153758.4,,Home done. Phase took 6072 ms
153758.6,,Publishing response. Total elapsed: 6072 ms
154434.7,,Service request: command=3
154435.5,,Gripper moving to idle position...
154445.8,0.2692,
154549.6,0.3367,
154678.4,0.3438,
154750.9,0.3288,
154899.6,0.3233,
154952.9,0.3168,
155091.1,0.3271,
155154.9,0.3243,
155296.7,0.3254,
155356.5,0.3305,
155458.1,0.3355,
155605.6,0.3396,
155660.1,0.3470,
155811.6,0.3526,
155948.9,0.3520,
155963.8,0.3488,
156065.0,0.3561,
156221.5,0.3627,
156267.3,0.3495,
156426.6,0.3022,
156470.2,0.2781,
156579.2,0.2837,
156735.3,0.2783,
156837.4,0.2789,
156997.8,0.2771,
156998.0,0.2788,
157084.3,0.2766,
157248.6,0.2790,
157352.0,0.2834,
157454.4,0.2764,
157491.3,0.2738,
157590.1,0.2779,
157762.7,0.2751,
157865.2,0.2758,
158048.2,0.2790,
158048.5,0.2798,
158097.3,0.2762,
158277.1,0.2745,
158380.0,0.2756,
158482.5,0.2751,
158501.0,0.2764,
158602.1,0.3061,
158814.0,0.3382,
158917.8,0.3540,
158918.2,0.3500,
159099.0,0.3490,
159106.9,0.3489,
159224.2,0.3439,
159430.3,0.3370,
159430.6,0.3310,
159547.8,0.3278,
159622.4,0.3284,
159723.6,0.3237,
159825.5,0.3280,
159941.3,0.3259,
160043.9,0.3266,
160142.8,0.3169,
160231.9,0.3199,
160351.0,0.3189,
160454.1,0.3310,
160497.9,,Idle done. Phase took 6062 ms
160498.2,,Publishing response. Total elapsed: 6062 ms
163289.8,,Service request: command=1
163290.2,,Gripper latching...
163290.2,0.2710,
163315.0,0.3386,
163424.2,0.3504,
163526.6,0.3387,
163630.3,0.3163,
163742.7,0.3179,
163836.5,0.3201,
163929.5,0.3204,
164053.9,0.3239,
164133.5,0.3244,
164337.2,0.3298,
164342.5,0.3321,
164445.2,0.3386,
164546.1,0.3392,
164654.8,0.3486,
164755.3,0.3477,
164856.4,0.3519,
164958.5,0.3529,
165060.2,0.3236,
165180.6,0.2948,
165261.4,0.2768,
165386.3,0.2754,
165470.0,0.2758,
165564.4,0.2748,
165676.1,0.2746,
165775.8,0.2753,
165874.8,0.2776,
165983.9,0.2796,
166101.9,0.2751,
166179.1,0.2764,
166280.3,0.2748,
166435.5,0.2746,
166482.2,0.2759,
166600.0,0.2749,
166702.9,0.2826,
166809.9,0.3017,
166886.9,0.3473,
166924.9,,Contact in latch zone at pos 26703 — latched
166934.2,,Latched
166935.4,,Latched! Phase took 3731 ms
166935.4,,Publishing response. Total elapsed: 3732 ms
169118.9,,Service request: command=3
169119.4,,Gripper moving to idle position...
169129.8,0.5299,
169232.3,0.3329,
169333.6,0.3591,
169435.8,0.3550,
169582.6,0.3375,
169637.0,0.3300,
169738.3,0.3286,
169839.3,0.3312,
169941.6,0.3324,
170043.3,0.3327,
170144.6,0.3316,
170300.1,0.3358,
170346.3,0.3420,
170447.6,0.3429,
170629.9,0.3433,
170657.0,0.3481,
170759.2,0.3479,
170859.7,0.3564,
170960.8,0.3351,
171061.6,0.2963,
171164.9,0.2789,
171264.0,0.2756,
171365.6,0.2769,
171468.1,0.2749,
171567.3,0.2772,
171677.1,0.2774,
171769.3,0.2723,
171871.6,0.2927,
171971.9,0.3160,
172076.9,0.3559,
172175.4,0.3511,
172276.0,0.3486,
172378.1,0.3452,
172481.1,0.3429,
172579.4,0.3417,
172726.0,0.3319,
172781.1,0.3274,
172885.7,0.3284,
172984.0,0.3299,
173084.3,0.3286,
173188.0,0.3233,
173287.7,0.3252,
173387.8,0.3253,
173491.0,0.3267,
173590.4,0.3190,
173774.3,0.3250,
173800.0,0.3251,
173821.3,,Idle done. Phase took 4702 ms
173822.7,,Publishing response. Total elapsed: 4702 ms
174489.8,,Service request: command=2
174491.1,,Gripper releasing...
174501.0,0.3016,
174616.0,0.3463,
174704.0,0.3461,
174822.9,0.3392,
174907.1,0.3208,
175028.1,0.3231,
175108.4,0.3188,
175211.4,0.3253,
175311.0,0.3250,
175411.8,0.3283,
175540.2,0.3305,
175614.4,0.3373,
175745.8,0.3412,
175951.9,0.3459,
176019.3,0.3496,
176156.2,0.3551,
176221.1,0.3561,
176322.2,0.3376,
176423.5,0.3010,
176523.8,0.2761,
176672.3,0.2763,
176726.0,0.2773,
176918.8,0.2769,
176928.2,0.2761,
177082.4,0.2784,
177130.6,0.2852,
177233.9,0.2753,
177391.0,0.2747,
177436.3,0.2779,
177596.3,0.2784,
177698.3,0.2763,
177801.5,0.2772,
177967.7,0.2809,
177967.9,0.2810,
178109.4,0.2785,
178140.9,0.2781,
178244.5,0.2788,
178344.2,0.2845,
178445.6,0.2822,
178547.0,0.2769,
178647.6,0.3100,
178747.9,0.3425,
178850.5,0.3679,
179016.9,0.3521,
179136.7,0.3515,
179152.9,0.3507,
179254.6,0.3552,
179355.4,0.3456,
179456.6,0.3402,
179560.4,0.3364,
179658.9,0.3340,
179760.2,0.3345,
179861.4,0.3291,
180065.8,0.3297,
180066.2,0.3303,
180168.0,0.3272,
180269.3,0.3234,
180370.1,0.3157,
180473.6,0.3119,
180551.5,,Home done. Phase took 6061 ms
180552.7,,Publishing response. Total elapsed: 6061 ms
181401.2,,Service request: command=3
181401.3,,Gripper moving to idle position...
181412.0,0.2641,
181514.3,0.3327,
181615.2,0.3423,
181716.0,0.3249,
181817.7,0.3281,
181918.4,0.3241,
182022.3,0.3257,
182165.8,0.3282,
182221.9,0.3302,
182323.8,0.3316,
182425.9,0.3381,
182524.8,0.3455,
182631.7,0.3471,
182728.4,0.3556,
182830.8,0.3547,
182939.5,0.3530,
183034.4,0.3559,
183215.2,0.3634,
183257.5,0.3417,
183342.5,0.3048,
183442.0,0.2797,
183555.6,0.2842,
183647.5,0.2860,
183762.0,0.2801,
183851.5,0.2812,
183967.4,0.2808,
184070.2,0.2820,
184173.4,0.2814,
184275.9,0.2762,
184361.2,0.2793,
184481.0,0.2783,
184584.1,0.2863,
184687.1,0.2765,
184801.3,0.2771,
184892.2,0.2767,
184974.6,0.2789,
185097.9,0.2759,
185201.1,0.2790,
185311.4,0.2828,
185381.9,0.2767,
185510.1,0.2817,
185612.9,0.3083,
185714.4,0.3449,
185817.9,0.3547,
185919.2,0.3522,
186023.2,0.3472,
186098.5,0.3433,
186229.3,0.3425,
186367.4,0.3387,
186432.6,0.3334,
186507.1,0.3350,
186639.9,0.3299,
186744.4,0.3291,
186844.5,0.3270,
186947.4,0.3291,
187050.9,0.3224,
187154.2,0.3274,
187215.4,0.3264,
187410.3,0.3161,
187462.0,0.3211,
187473.6,,Idle done. Phase took 6072 ms
187473.9,,Publishing response. Total elapsed: 6073 ms
190339.5,,Service request: command=1
190340.1,,Gripper latching...
190340.1,0.2987,
190390.6,0.3363,
190555.2,0.3425,
190608.8,0.3303,
190709.2,0.3198,
190810.1,0.3197,
190919.0,0.3242,
191057.8,0.3216,
191122.1,0.3206,
191223.4,0.3288,
191326.2,0.3331,
191468.9,0.3338,
191606.3,0.3400,
191627.1,0.3449,
191728.4,0.3464,
191836.6,0.3508,
191931.9,0.3527,
192032.6,0.3521,
192134.3,0.3276,
192235.0,0.2964,
192336.3,0.2823,
192438.0,0.2830,
192539.9,0.2777,
192653.0,0.2767,
192744.8,0.2787,
192845.3,0.2778,
193010.9,0.2790,
193054.9,0.2762,
193155.6,0.2801,
193256.2,0.2757,
193357.1,0.2780,
193457.8,0.2767,
193562.4,0.2779,
193701.1,0.2770,
193761.8,0.2815,
193863.0,0.3073,
193971.2,0.3508,
193999.4,,Contact in latch zone at pos 26690 — latched
194000.0,,Latched
194000.8,,Latched! Phase took 3723 ms
194004.3,,Publishing response. Total elapsed: 3723 ms
194894.6,,Service request: command=3
194898.7,,Gripper moving to idle position...
194905.1,0.5341,
195007.1,0.3766,
195109.2,0.3798,
195271.0,0.3815,
195311.2,0.3383,
195413.5,0.3320,
195514.7,0.3295,
195615.0,0.3277,
195799.0,0.3314,
195818.4,0.3301,
195918.4,0.3303,
196019.2,0.3343,
196120.1,0.3427,
196221.5,0.3424,
196322.8,0.3457,
196424.2,0.3555,
196525.2,0.3521,
196628.0,0.3585,
196728.0,0.3368,
196844.9,0.3032,
196929.2,0.2787,
197030.8,0.2763,
197131.5,0.2760,
197231.8,0.2788,
197335.5,0.2757,
197435.6,0.2782,
197535.9,0.2793,
197645.9,0.2924,
197746.1,0.3223,
197893.1,0.3553,
197947.8,0.3542,
198049.9,0.3510,
198150.5,0.3498,
198255.8,0.3501,
198351.4,0.3415,
198457.6,0.3382,
198561.5,0.3320,
198663.5,0.3323,
198767.1,0.3306,
198942.6,0.3280,
198961.2,0.3276,
199074.4,0.3262,
199177.3,0.3180,
199284.0,0.3234,
199382.9,0.3251,
199464.5,0.3320,
199587.2,0.3305,
199595.4,,Idle done. Phase took 4701 ms
199596.5,,Publishing response. Total elapsed: 4701 ms
202194.0,,Service request: command=2
202194.4,,Gripper releasing...
202204.0,0.2828,
202306.7,0.3644,
202407.8,0.3669,
202508.4,0.3570,
202610.4,0.3238,
202711.0,0.3203,
202812.6,0.3198,
202918.2,0.3237,
203016.2,0.3245,
203140.1,0.3264,
203288.8,0.3329,
203319.2,0.3323,
203420.6,0.3409,
203521.4,0.3409,
203622.8,0.3444,
203724.1,0.3480,
203825.8,0.3513,
203927.5,0.3547,
204027.8,0.3343,
204190.0,0.3020,
204232.5,0.2760,
204330.8,0.2811,
204432.7,0.2755,
204532.1,0.2766,
204634.1,0.2756,
204734.5,0.2770,
204836.0,0.2779,
204938.3,0.2756,
205039.0,0.2785,
205139.0,0.2788,
205242.3,0.2792,
205341.3,0.2788,
205442.5,0.2776,
205549.0,0.2802,
205651.5,0.2810,
205772.8,0.2773,
205856.6,0.2794,
205959.9,0.2824,
206062.8,0.2894,
206177.1,0.2781,
206288.3,0.2778,
206355.6,0.3092,
206473.9,0.3481,
206576.9,0.3661,
206679.5,0.3533,
206782.4,0.3538,
206884.5,0.3564,
206988.1,0.3599,
207090.9,0.3435,
207193.9,0.3381,
207337.5,0.3363,
207365.5,0.3311,
207466.8,0.3332,
207605.0,0.3370,
207707.0,0.3274,
207809.8,0.3299,
207912.3,0.3273,
208016.9,0.3268,
208118.3,0.3142,
208221.0,0.3258,
208251.9,,Home done. Phase took 6058 ms
208256.2,,Publishing response. Total elapsed: 6059 ms
208949.6,,Service request: command=3
208950.0,,Gripper moving to idle position...
208950.3,0.3046,
209052.8,0.3478,
209153.4,0.3579,
209254.4,0.3369,
209434.0,0.3279,
209457.2,0.3242,
209559.1,0.3282,
209659.8,0.3271,
209763.9,0.3310,
209887.4,0.3331,
209962.8,0.3345,
210064.0,0.3424,
210173.6,0.3503,
210276.2,0.3497,
210378.9,0.3529,
210482.3,0.3525,
210569.6,0.3556,
210691.2,0.3617,
210790.9,0.3392,
210892.8,0.3129,
210974.3,0.2822,
211075.4,0.2787,
211201.5,0.2814,
211304.1,0.2846,
211407.2,0.2778,
211533.9,0.2797,
211611.3,0.2808,
211682.9,0.2802,
211817.8,0.2788,
211921.0,0.2771,
212023.1,0.2823,
212126.2,0.2767,
212228.9,0.2770,
212332.3,0.2791,
212434.8,0.2786,
212580.8,0.2794,
212592.8,0.2757,
212693.6,0.2777,
212845.9,0.2788,
212948.3,0.2785,
213051.2,0.2800,
213154.1,0.3057,
213257.9,0.3370,
213359.5,0.3572,
213462.1,0.3520,
213628.8,0.3515,
213629.1,0.3463,
213770.9,0.3414,
213807.1,0.3361,
213976.3,0.3358,
214081.3,0.3353,
214110.8,0.3341,
214285.4,0.3295,
214387.8,0.3316,
214490.4,0.3265,
214677.6,0.3235,
214678.0,0.3262,
214797.9,0.3230,
214826.2,0.3249,
215005.4,0.3445,
215006.2,,Idle done. Phase took 6055 ms
215006.4,,Publishing response. Total elapsed: 6056 ms
215728.4,,Service request: command=1
215732.4,,Gripper latching...
215739.2,0.3291,
215839.9,0.3510,
215942.1,0.3611,
216051.6,0.3480,
216238.9,0.3219,
216254.2,0.3230,
216441.9,0.3257,
216455.3,0.3271,
216648.8,0.3289,
216657.1,0.3313,
216774.4,0.3344,
216859.8,0.3379,
216968.8,0.3424,
217078.1,0.3427,
217180.0,0.3490,
217281.0,0.3533,
217381.4,0.3501,
217490.1,0.3566,
217599.3,0.3277,
217696.4,0.2993,
217822.4,0.2810,
217987.3,0.2813,
217987.9,0.2786,
218191.0,0.2814,
218197.8,0.2792,
218300.1,0.2890,
218401.4,0.2799,
218516.4,0.2812,
218616.5,0.2776,
218721.9,0.2797,
218872.4,0.2827,
218917.4,0.2827,
219027.8,0.2792,
219111.4,0.2760,
219217.4,0.2855,
219320.1,0.3058,
219423.2,0.3466,
219442.5,,Contact in latch zone at pos 26663 — latched
219450.7,,Latched
219451.9,,Latched! Phase took 3723 ms
219452.0,,Publishing response. Total elapsed: 3724 ms
220125.4,,Service request: command=3
220126.1,,Gripper moving to idle position...
220153.9,0.5148,
220237.4,0.3598,
220347.8,0.3672,
220461.6,0.3628,
220575.8,0.3376,
220641.9,0.3344,
220741.2,0.3309,
220841.4,0.3296,
220968.4,0.3318,
221043.9,0.3317,
221148.3,0.3295,
221246.4,0.3376,
221347.6,0.3402,
221448.6,0.3412,
221549.0,0.3491,
221652.0,0.3530,
221753.9,0.3563,
221856.2,0.3591,
222016.4,0.3409,
222095.7,0.3042,
222161.5,0.2815,
222263.8,0.2794,
222366.1,0.2800,
222468.2,0.2793,
222609.0,0.2850,
222672.6,0.2773,
222814.5,0.2787,
222916.7,0.2935,
223090.5,0.3210,
223121.8,0.3585,
223182.6,0.3554,
223287.0,0.3520,
223387.5,0.3488,
223489.2,0.3503,
223597.5,0.3459,
223692.4,0.3361,
223794.9,0.3334,
223897.3,0.3325,
223999.2,0.3310,
224113.4,0.3322,
224202.4,0.3287,
224305.6,0.3283,
224409.4,0.3276,
224515.1,0.3259,
224611.8,0.3279,
224714.5,0.3346,
224815.3,0.3254,
224827.3,,Idle done. Phase took 4703 ms
224827.6,,Publishing response. Total elapsed: 4703 ms
225504.9,,Service request: command=2
225505.0,,Gripper releasing...
225515.1,0.3077,
225615.5,0.3570,
225717.3,0.3584,
225820.0,0.3511,
225919.9,0.3265,
226021.3,0.3245,
226214.0,0.3254,
226223.7,0.3242,
226323.8,0.3308,
226424.6,0.3318,
226528.5,0.3320,
226626.4,0.3360,
226728.3,0.3430,
226837.1,0.3450,
226946.9,0.3504,
227050.0,0.3536,
227166.9,0.3574,
227263.0,0.3574,
227350.4,0.3350,
227451.5,0.3000,
227552.7,0.2816,
227656.4,0.2836,
227757.0,0.2816,
227856.1,0.2782,
227957.9,0.2788,
228060.6,0.2792,
228159.2,0.2817,
228311.6,0.2823,
228362.0,0.2817,
228466.3,0.2795,
228569.0,0.2816,
228672.1,0.2806,
228775.1,0.2857,
228878.6,0.2836,
228983.2,0.2857,
229082.3,0.2828,
229185.6,0.2810,
229359.6,0.2837,
229374.5,0.2845,
229474.0,0.2790,
229596.1,0.2865,
229699.5,0.3158,
229802.4,0.3556,
229905.1,0.3754,
230008.4,0.3580,
230113.5,0.3557,
230213.6,0.3574,
230317.5,0.3532,
230419.1,0.3540,
230487.1,0.3423,
230624.6,0.3391,
230727.9,0.3325,
230830.6,0.3348,
230890.7,0.3353,
231035.2,0.3339,
231091.6,0.3278,
231241.2,0.3313,
231297.7,0.3300,
231457.4,0.3245,
231497.9,0.3220,
231563.9,,Home done. Phase took 6061 ms
231564.3,,Publishing response. Total elapsed: 6061 ms
232230.0,,Service request: command=3
232230.1,,Gripper moving to idle position...
232240.7,0.2786,
232371.5,0.3427,
232505.9,0.3566,
232579.3,0.3369,
232646.8,0.3287,
232747.8,0.3280,
232885.8,0.3308,
232949.2,0.3276,
233090.3,0.3294,
233152.8,0.3331,
233296.6,0.3402,
233354.4,0.3485,
233559.2,0.3501,
233559.5,0.3495,
233659.2,0.3560,
233810.2,0.3539,
233863.2,0.3588,
234015.0,0.3661,
234063.7,0.3436,
234223.6,0.3070,
234323.8,0.2868,
234427.5,0.2833,
234602.8,0.2843,
234602.9,0.2814,
234670.4,0.2788,
234773.0,0.2820,
234898.5,0.2836,
234973.9,0.2820,
235074.6,0.2830,
235176.1,0.2800,
235276.8,0.2813,
235379.1,0.2827,
235479.8,0.2806,
235760.6,0.2814,
235782.5,0.2793,
235884.3,0.2776,
235985.0,0.2795,
236085.9,0.2806,
236186.8,0.2789,
236287.5,0.2799,
236389.0,0.3059,
236492.4,0.3434,
236594.6,0.3608,
236699.8,0.3585,
236793.4,0.3558,
236895.2,0.3489,
236997.8,0.3478,
237099.7,0.3423,
237199.3,0.3392,
237303.5,0.3386,
237407.3,0.3340,
237510.0,0.3360,
237612.3,0.3322,
237750.8,0.3319,
237804.7,0.3255,
237920.9,0.3239,
238008.2,0.3260,
238111.0,0.3244,
238229.2,0.3366,
238286.5,,Idle done. Phase took 6056 ms
238286.9,,Publishing response. Total elapsed: 6056 ms
238959.6,,Service request: command=1
238962.0,,Gripper latching...
238970.8,0.3293,
239072.2,0.3460,
239175.7,0.3507,
239275.9,0.3391,
239376.8,0.3253,
239478.1,0.3248,
239579.2,0.3281,
239680.7,0.3245,
239845.9,0.3279,
239883.6,0.3333,
239985.1,0.3342,
240085.3,0.3410,
240186.1,0.3446,
240286.8,0.3487,
240388.1,0.3492,
240488.6,0.3482,
240592.8,0.3536,
240695.4,0.3571,
240893.3,0.3351,
240893.6,0.3029,
241002.6,0.2807,
241105.9,0.2762,
241208.7,0.2805,
241311.8,0.2792,
241430.1,0.2782,
241500.2,0.2784,
241620.5,0.2811,
241711.0,0.2792,
241826.1,0.2785,
241942.0,0.2779,
242021.8,0.2786,
242133.3,0.2785,
242237.0,0.2813,
242340.1,0.2773,
242442.6,0.2810,
242528.9,0.3042,
242648.0,0.3396,
242752.1,,Contact in latch zone at pos 26686 — latched
242752.4,,Latched
242752.5,,Latched! Phase took 3727 ms
242752.5,,Publishing response. Total elapsed: 3728 ms
243471.6,,Service request: command=3
243472.1,,Gripper moving to idle position...
243472.2,0.5935,
243572.3,0.3669,
243635.8,0.3713,
243739.9,0.3706,
243882.6,0.3498,
243940.5,0.3356,
244041.9,0.3324,
244141.7,0.3332,
244243.8,0.3345,
244346.3,0.3331,
244497.8,0.3375,
244548.0,0.3366,
244703.6,0.3449,
244750.6,0.3455,
244850.2,0.3521,
245090.3,0.3542,
245090.5,0.3554,
245154.5,0.3624,
245255.1,0.3405,
245423.1,0.3042,
245457.6,0.2814,
245558.8,0.2782,
245659.6,0.2779,
245760.5,0.2808,
245960.9,0.2821,
245962.9,0.2844,
246135.9,0.2797,
246166.3,0.2922,
246267.4,0.3223,
246367.9,0.3552,
246474.1,0.3622,
246594.2,0.3567,
246677.4,0.3544,
246863.5,0.3509,
246874.1,0.3437,
246982.9,0.3418,
247093.3,0.3434,
247184.3,0.3343,
247278.5,0.3352,
247405.5,0.3369,
247497.0,0.3326,
247603.6,0.3318,
247683.1,0.3278,
247799.9,0.3252,
247885.6,0.3220,
247991.9,0.3346,
248109.3,0.3305,
248233.5,,Idle done. Phase took 4703 ms
248234.2,,Publishing response. Total elapsed: 4703 ms
248922.8,,Service request: command=2
248923.1,,Gripper releasing...
248933.2,0.2903,
249034.9,0.3683,
249135.4,0.3702,
249282.8,0.3565,
249346.5,0.3333,
249447.9,0.3268,
249549.0,0.3280,
249649.4,0.3261,
249750.8,0.3316,
249851.9,0.3329,
249953.1,0.3386,
250054.4,0.3406,
250154.3,0.3433,
250330.1,0.3445,
250356.6,0.3489,
250464.8,0.3493,
250560.2,0.3548,
250668.9,0.3620,
250762.3,0.3391,
250868.9,0.3058,
250971.0,0.2828,
251086.6,0.2809,
251166.1,0.2822,
251267.9,0.2810,
251382.4,0.2825,
251484.9,0.2806,
251609.3,0.2832,
251693.2,0.2814,
251795.2,0.2845,
251875.1,0.2839,
252000.3,0.2841,
252103.2,0.2833,
252176.5,0.2834,
252278.7,0.2887,
252429.8,0.2853,
252480.2,0.2822,
252581.2,0.2836,
252682.2,0.2840,
252787.6,0.2903,
252885.6,0.2850,
253026.6,0.2867,
253088.5,0.3171,
253188.8,0.3497,
253290.0,0.3673,
253476.0,0.3585,
253491.8,0.3575,
253593.0,0.3592,
253695.1,0.3571,
253796.6,0.3538,
253898.0,0.3431,
254054.1,0.3418,
254099.3,0.3376,
254202.9,0.3384,
254302.1,0.3362,
254403.5,0.3364,
254524.1,0.3349,
254605.5,0.3310,
254708.5,0.3316,
254806.6,0.3195,
254908.6,0.3359,
254982.8,,Home done. Phase took 6061 ms
254984.1,,Publishing response. Total elapsed: 6061 ms
