elapsed_ms,current_A,event
100624.6,0.1024,
100741.9,0.1003,
100843.1,0.1037,
100943.6,0.1002,
101046.1,0.1122,
101147.6,0.2047,
101215.6,,Contact in latch zone at pos 26520 — latched
101216.8,,Latched
101219.3,,Latched! Phase took 1922 ms
101219.5,,Publishing response. Total elapsed: 1923 ms
107790.0,,Service request: command=3
107790.2,,Gripper moving to idle position...
107790.2,0.9095,
107893.9,0.3621,
107996.2,0.3372,
108099.6,0.1594,
108202.0,0.1046,
108255.4,0.1049,
108356.1,0.1113,
108458.1,0.1036,
108693.6,0.1039,
108694.0,0.1036,
108760.7,0.1012,
108922.1,0.1046,
109024.4,0.1012,
109065.0,0.1051,
109165.6,0.1015,
109335.1,0.1004,
109366.7,0.1007,
109467.5,0.1337,
109570.5,0.2904,
109726.5,0.3517,
109772.0,0.2377,
109773.8,,Idle done. Phase took 2036 ms
109775.7,,Publishing response. Total elapsed: 2037 ms
114471.9,,Service request: command=2
114472.1,,Gripper releasing...
114472.1,0.2988,
114573.6,0.3332,
114676.4,0.3272,
114779.4,0.1545,
114971.6,0.1071,
114976.4,0.1048,
115077.1,0.1040,
115192.8,0.1065,
115293.7,0.1048,
115382.4,0.1043,
115499.7,0.1066,
115601.8,0.1065,
115705.2,0.1097,
115807.9,0.1083,
115910.4,0.1102,
116021.2,0.1116,
116088.2,0.1066,
116218.8,0.1176,
116291.5,0.1100,
116424.5,0.1151,
116548.6,0.1183,
116594.5,0.1103,
116698.4,0.1197,
116834.8,0.1105,
116937.7,0.1168,
117065.5,0.1267,
117144.0,0.1769,
117201.2,0.3640,
117301.8,0.3532,
117453.1,,Home done. Phase took 2898 ms
117453.4,,Publishing response. Total elapsed: 2899 ms
123463.4,,Service request: command=3
123464.1,,Gripper moving to idle position...
123473.0,0.3543,
123575.3,0.3383,
123721.0,0.3336,
123823.6,0.1595,
123926.8,0.1333,
123979.5,0.1123,
124080.6,0.1119,
124183.6,0.1178,
124283.8,0.1092,
124404.2,0.1140,
124493.4,0.1081,
124594.5,0.1088,
124773.7,0.1116,
124796.3,0.1068,
124897.6,0.1109,
125057.2,0.1063,
125099.5,0.1068,
125200.7,0.1095,
125303.4,0.1083,
125440.9,0.1090,
125504.8,0.1053,
125605.7,0.1067,
125707.2,0.1069,
125817.9,0.1054,
125908.9,0.1083,
126009.8,0.1100,
126110.7,0.1762,
126212.8,0.3534,
126312.7,0.3442,
126507.8,,Idle done. Phase took 2907 ms
126508.3,,Publishing response. Total elapsed: 2908 ms
136361.8,,Service request: command=1
136362.0,,Gripper latching...
136368.1,0.3018,
136471.5,0.3324,
136571.3,0.3412,
136677.4,0.2884,
136782.0,0.1550,
136884.3,0.1071,
136986.2,0.1030,
137092.7,0.1019,
137201.7,0.1015,
137306.9,0.1022,
137408.4,0.1016,
137594.0,0.0997,
137614.6,0.1032,
137714.8,0.1021,
137816.8,0.1035,
137917.9,0.1028,
138036.0,0.0992,
138127.3,0.1127,
138229.2,0.1969,
138315.8,,Contact in latch zone at pos 26510 — latched
138316.3,,Latched
138316.4,,Latched! Phase took 1919 ms
138316.4,,Publishing response. Total elapsed: 1920 ms
140261.0,,Service request: command=3
140261.2,,Gripper moving to idle position...
140270.9,0.6860,
140373.9,0.3548,
140474.1,0.3333,
140576.9,0.1577,
140678.6,0.1052,
140781.0,0.1023,
140884.1,0.1019,
140987.1,0.1018,
141090.2,0.1036,
141192.4,0.1038,
141282.4,0.1034,
141398.0,0.1038,
141500.7,0.1003,
141586.6,0.1046,
141687.1,0.1030,
141787.4,0.1044,
141911.4,0.1028,
142014.7,0.1345,
142117.7,0.2991,
142229.5,0.3532,
142285.9,,Idle done. Phase took 2025 ms
142288.8,,Publishing response. Total elapsed: 2026 ms
146536.4,,Service request: command=2
146536.9,,Gripper releasing...
146540.3,0.3387,
146638.7,0.3307,
146740.0,0.3263,
146844.7,0.1532,
146957.7,0.1050,
147043.4,0.1069,
147153.4,0.1027,
147282.7,0.1094,
147358.8,0.1051,
147473.7,0.1044,
147565.7,0.1065,
147668.4,0.1072,
147750.5,0.1098,
147898.9,0.1043,
147954.2,0.1104,
148103.1,0.1102,
148165.6,0.1052,
148257.4,0.1150,
148358.0,0.1109,
148521.7,0.1140,
148559.7,0.1144,
148694.5,0.1053,
148800.7,0.1217,
148862.9,0.1119,
149005.0,0.1208,
149107.8,0.1300,
149166.4,0.1783,
149268.0,0.3790,
149370.0,0.3484,
149435.7,,Home done. Phase took 2901 ms
149436.0,,Publishing response. Total elapsed: 2902 ms
152242.5,,Service request: command=3
152242.6,,Gripper moving to idle position...
152242.6,0.3248,
152284.3,0.3369,
152405.1,0.3354,
152522.5,0.1613,
152610.0,0.1265,
152716.3,0.1120,
152819.5,0.1177,
152917.9,0.1121,
153001.0,0.1080,
153102.1,0.1127,
153202.9,0.1054,
153325.1,0.1071,
153405.3,0.1124,
153530.4,0.1052,
153633.3,0.1087,
153768.2,0.1071,
153834.0,0.1070,
153936.1,0.1079,
154011.1,0.1076,
154112.5,0.1088,
154214.7,0.1044,
154348.1,0.1037,
154414.7,0.1045,
154516.3,0.1045,
154617.4,0.1055,
154843.0,0.1071,
154861.1,0.1797,
154920.3,0.3524,
155021.9,0.3409,
155078.9,,Idle done. Phase took 2906 ms
155079.3,,Publishing response. Total elapsed: 2907 ms
161558.6,,Service request: command=1
161559.1,,Gripper latching...
161564.1,0.2878,
161666.8,0.3269,
161768.6,0.3438,
161868.1,0.2920,
161969.1,0.1610,
162161.4,0.1090,
162171.1,0.1083,
162272.4,0.1009,
162381.8,0.1038,
162491.1,0.1022,
162593.2,0.1074,
162706.0,0.1012,
162803.5,0.1033,
162913.3,0.1040,
163012.9,0.1023,
163200.9,0.1047,
163223.7,0.1027,
163324.2,0.1128,
163434.4,0.2096,
163495.7,,Contact in latch zone at pos 26500 — latched
163495.9,,Latched
163495.9,,Latched! Phase took 1919 ms
163496.0,,Publishing response. Total elapsed: 1920 ms
166475.5,,Service request: command=3
166475.9,,Gripper moving to idle position...
166476.0,0.5756,
166576.6,0.3556,
166666.0,0.3398,
166799.2,0.1596,
166867.8,0.1087,
166995.2,0.1043,
167090.2,0.1084,
167172.0,0.1037,
167295.5,0.1062,
167398.7,0.1052,
167500.7,0.1050,
167604.6,0.1055,
167707.9,0.1048,
167781.3,0.1168,
167880.2,0.1065,
167980.7,0.1036,
168120.1,0.1065,
168221.4,0.1379,
168323.9,0.3005,
168485.4,0.3541,
168485.8,,Idle done. Phase took 2026 ms
168485.9,,Publishing response. Total elapsed: 2027 ms
171098.4,,Service request: command=2
171098.6,,Gripper releasing...
171106.7,0.3226,
171206.2,0.3287,
171306.6,0.3275,
171416.3,0.1448,
171589.7,0.1083,
171636.6,0.1023,
171727.1,0.1066,
171828.9,0.1059,
171929.3,0.1011,
172030.1,0.1020,
172131.1,0.1032,
172233.7,0.1149,
172333.9,0.1103,
172435.3,0.1059,
172541.7,0.1071,
172642.5,0.1085,
172739.9,0.1089,
172844.9,0.1166,
172950.3,0.1083,
173051.3,0.1124,
173173.4,0.1138,
173245.2,0.1080,
173396.9,0.1187,
173462.6,0.1076,
173564.9,0.1214,
173688.5,0.1265,
173748.5,0.1957,
173850.4,0.3676,
173976.5,0.3425,
174082.3,,Home done. Phase took 2905 ms
174082.6,,Publishing response. Total elapsed: 2906 ms
178112.3,,Service request: command=3
178112.5,,Gripper moving to idle position...
178124.0,0.2793,
178224.0,0.3325,
178417.9,0.3346,
178427.6,0.1581,
178600.5,0.1312,
178630.6,0.1148,
178742.9,0.1179,
178831.1,0.1165,
178933.3,0.1058,
179033.4,0.1154,
179135.2,0.1071,
179243.3,0.1108,
179337.0,0.1113,
179525.4,0.1056,
179628.3,0.1109,
179731.4,0.1129,
179742.1,0.1053,
179850.2,0.1072,
180010.6,0.1050,
180044.5,0.1088,
180162.8,0.1080,
180256.5,0.1066,
180366.6,0.1056,
180449.4,0.1046,
180563.0,0.1055,
180652.3,0.1041,
180784.9,0.1766,
180861.6,0.3490,
181062.6,0.3446,
181062.7,,Idle done. Phase took 2900 ms
181062.7,,Publishing response. Total elapsed: 2901 ms
185426.7,,Service request: command=1
185427.9,,Gripper latching...
185437.4,0.3548,
185538.8,0.3295,
185640.6,0.3439,
185795.3,0.2896,
185841.9,0.1577,
185943.4,0.1076,
186052.3,0.1019,
186163.5,0.0995,
186268.3,0.1004,
186370.7,0.1044,
186472.9,0.1042,
186573.4,0.1031,
186675.2,0.1021,
186776.1,0.1031,
186877.3,0.1015,
187029.9,0.1057,
187087.2,0.1018,
187188.4,0.1125,
187355.0,0.1892,
187355.2,,Contact in latch zone at pos 26516 — latched
187355.4,,Latched
187355.5,,Latched! Phase took 1920 ms
187355.5,,Publishing response. Total elapsed: 1921 ms
190157.0,,Service request: command=3
190158.8,,Gripper moving to idle position...
190170.0,0.5473,
190317.0,0.3503,
190462.3,0.3383,
190521.8,0.1628,
190574.1,0.1043,
190674.2,0.1037,
190775.4,0.1050,
190876.5,0.1044,
191063.3,0.1088,
191139.5,0.1051,
191180.3,0.1065,
191281.2,0.1043,
191382.7,0.1035,
191518.7,0.1068,
191586.1,0.1052,
191685.4,0.1048,
191786.5,0.1067,
191886.9,0.1354,
191987.7,0.2912,
192090.1,0.3523,
192183.7,,Idle done. Phase took 2026 ms
192184.9,,Publishing response. Total elapsed: 2027 ms
194840.0,,Service request: command=2
194840.2,,Gripper releasing...
194840.2,0.3427,
194941.9,0.3320,
195044.6,0.3308,
195142.3,0.1592,
195249.8,0.1080,
195346.4,0.1063,
195459.5,0.1089,
195558.6,0.1054,
195708.4,0.1045,
195750.0,0.1094,
195867.5,0.1079,
195969.6,0.1065,
196072.2,0.1118,
196175.4,0.1076,
196278.4,0.1119,
196355.2,0.1102,
196483.4,0.1073,
196586.1,0.1186,
196753.8,0.1113,
196759.8,0.1111,
196860.8,0.1160,
196962.1,0.1107,
197100.1,0.1207,
197203.5,0.1144,
197305.5,0.1208,
197409.0,0.1276,
197467.6,0.1780,
197614.1,0.3629,
197842.1,0.3501,
197843.4,,Home done. Phase took 2899 ms
197843.5,,Publishing response. Total elapsed: 2900 ms
201008.3,,Service request: command=3
201010.0,,Gripper moving to idle position...
201019.1,0.3285,
201211.1,0.3310,
201313.7,0.3348,
201350.3,0.1628,
201424.0,0.1319,
201526.5,0.1126,
201626.3,0.1152,
201727.8,0.1204,
201828.1,0.1098,
202010.3,0.1163,
202030.1,0.1106,
202131.3,0.1069,
202238.1,0.1147,
202341.2,0.1080,
202443.3,0.1104,
202546.8,0.1097,
202649.5,0.1083,
202753.0,0.1061,
202855.0,0.1074,
203045.4,0.1080,
203048.3,0.1056,
203149.7,0.1026,
203266.5,0.1060,
203369.9,0.1083,
203472.0,0.1065,
203574.9,0.1067,
203676.8,0.1767,
203780.2,0.3537,
203883.1,0.3418,
203988.7,,Idle done. Phase took 2906 ms
203989.0,,Publishing response. Total elapsed: 2907 ms
206672.5,,Service request: command=1
206672.7,,Gripper latching...
206682.5,0.2893,
206791.8,0.3380,
206894.3,0.3477,
206994.6,0.2877,
207242.4,0.1570,
207242.9,0.1079,
207297.1,0.1029,
207408.3,0.1034,
207499.4,0.1064,
207600.5,0.1049,
207701.6,0.1054,
207803.4,0.1123,
207912.6,0.1006,
208016.4,0.1031,
208129.3,0.1024,
208290.8,0.1035,
208403.6,0.1036,
208425.4,0.1122,
208535.2,0.1889,
208581.3,,Contact in latch zone at pos 26508 — latched
208590.8,,Latched
208593.2,,Latched! Phase took 1919 ms
208593.2,,Publishing response. Total elapsed: 1920 ms
212627.7,,Service request: command=3
212628.4,,Gripper moving to idle position...
212637.4,0.5347,
212740.9,0.3556,
212840.3,0.3399,
212940.7,0.1626,
213132.3,0.1086,
213143.2,0.1033,
213244.7,0.1071,
213346.1,0.1037,
213542.9,0.1095,
213548.0,0.1098,
213648.8,0.1071,
213754.1,0.1091,
213869.2,0.1046,
213990.7,0.1063,
214053.8,0.1050,
214160.4,0.1084,
214264.1,0.1050,
214365.9,0.1358,
214469.7,0.2964,
214584.4,0.3566,
214675.3,,Idle done. Phase took 2026 ms
214675.5,,Publishing response. Total elapsed: 2027 ms
219197.4,,Service request: command=2
219197.8,,Gripper releasing...
219197.9,0.3363,
219309.7,0.3332,
219383.9,0.3247,
219485.4,0.1541,
219607.0,0.1069,
219687.9,0.1066,
220016.0,0.1100,
220017.7,0.1075,
220099.5,0.1045,
220224.0,0.1112,
220294.8,0.1076,
220428.8,0.1115,
220531.6,0.1087,
220597.4,0.1101,
220759.0,0.1124,
220870.5,0.1079,
220901.1,0.1200,
221045.7,0.1131,
221149.9,0.1152,
221251.5,0.1197,
221354.1,0.1171,
221456.1,0.1227,
221506.8,0.1137,
221609.0,0.1224,
221709.4,0.1285,
221919.8,0.1805,
221920.0,0.3630,
222011.9,0.3500,
222069.4,,Home done. Phase took 2898 ms
222071.4,,Publishing response. Total elapsed: 2899 ms
225260.8,,Service request: command=3
225261.3,,Gripper moving to idle position...
225261.9,0.3362,
225362.1,0.3390,
225466.0,0.3367,
225527.7,0.1635,
225670.3,0.1350,
225773.3,0.1156,
225876.9,0.1218,
225978.6,0.1192,
226114.6,0.1139,
226134.9,0.1169,
226287.1,0.1167,
226389.7,0.1124,
226493.1,0.1133,
226595.3,0.1067,
226698.6,0.1121,
226800.9,0.1099,
226903.1,0.1104,
226954.6,0.1139,
227161.1,0.1085,
227161.6,0.1083,
227245.7,0.1109,
227417.6,0.1077,
227519.8,0.1050,
227549.1,0.1094,
227650.4,0.1067,
227752.8,0.1077,
227931.1,0.1722,
228033.7,0.3534,
228053.8,0.3493,
228211.9,,Idle done. Phase took 2907 ms
228212.2,,Publishing response. Total elapsed: 2908 ms
230192.7,,Service request: command=1
230192.9,,Gripper latching...
230193.0,0.2990,
230309.1,0.3318,
230397.4,0.3455,
230451.4,0.2930,
230604.6,0.1650,
230707.1,0.1094,
230808.6,0.1048,
230911.6,0.1055,
231014.6,0.1061,
231117.8,0.1038,
231220.2,0.1036,
231358.1,0.1062,
231376.4,0.1040,
231528.6,0.1077,
231578.3,0.1023,
231734.1,0.1059,
231836.8,0.1017,
231939.2,0.1116,
232044.0,0.1837,
232147.0,,Contact in latch zone at pos 26517 — latched
232147.5,,Latched
232147.5,,Latched! Phase took 1921 ms
232147.6,,Publishing response. Total elapsed: 1922 ms
234001.0,,Service request: command=3
234005.8,,Gripper moving to idle position...
234012.0,0.6121,
234124.5,0.3519,
234225.8,0.3406,
234338.6,0.1657,
234500.6,0.1062,
234531.3,0.1031,
234631.6,0.1070,
234720.4,0.1089,
234822.2,0.1153,
234923.8,0.1060,
235046.3,0.1081,
235147.7,0.1064,
235361.4,0.1057,
235361.7,0.1089,
235456.7,0.1069,
235551.9,0.1067,
235648.7,0.1075,
235733.8,0.1372,
235833.4,0.3006,
235933.7,0.3558,
236052.4,,Idle done. Phase took 2026 ms
236052.6,,Publishing response. Total elapsed: 2027 ms
240194.1,,Service request: command=2
240194.3,,Gripper releasing...
240203.7,0.3557,
240305.5,0.3334,
240407.1,0.3295,
240507.9,0.1571,
240617.4,0.1116,
240809.4,0.1094,
240819.6,0.1076,
240920.8,0.1086,
241022.1,0.1045,
241122.7,0.1059,
241233.5,0.1094,
241429.3,0.1070,
241429.3,0.1090,
241527.1,0.1053,
241628.4,0.1151,
241841.7,0.1135,
241841.9,0.1101,
241931.1,0.1182,
242032.0,0.1113,
242135.7,0.1179,
242234.3,0.1189,
242335.3,0.1107,
242440.3,0.1238,
242554.8,0.1147,
242638.6,0.1207,
242740.8,0.1280,
243036.1,0.3665,
243043.3,0.3505,
243093.4,,Home done. Phase took 2898 ms
243093.6,,Publishing response. Total elapsed: 2899 ms
275514.7,,Service request: command=3
275514.9,,Gripper moving to idle position...
275514.9,0.3452,
275619.1,0.3380,
275717.5,0.3352,
275847.2,0.1531,
275927.9,0.1317,
276029.4,0.1159,
276131.0,0.1167,
276235.0,0.1190,
276336.9,0.1107,
276442.3,0.1159,
276541.9,0.1069,
276646.0,0.1125,
276739.4,0.1277,
276854.8,0.1076,
276941.1,0.1101,
277042.3,0.1058,
277159.3,0.1140,
277262.5,0.1126,
277364.6,0.1076,
277504.2,0.1089,
277547.4,0.1075,
277672.6,0.1080,
277775.8,0.1070,
277851.2,0.1056,
277952.8,0.1085,
278083.6,0.1115,
278186.7,0.1783,
278290.0,0.3536,
278392.5,0.3454,
278413.7,,Idle done. Phase took 2909 ms
278415.4,,Publishing response. Total elapsed: 2910 ms
281886.8,,Service request: command=1
281887.4,,Gripper latching...
281887.4,0.3051,
281989.8,0.3308,
282043.7,0.3412,
282144.7,0.2953,
282245.6,0.1602,
282400.5,0.1103,
282503.0,0.1014,
282606.3,0.1025,
282733.7,0.1026,
282767.9,0.1070,
282913.8,0.1057,
283016.9,0.1036,
283120.5,0.1056,
283225.3,0.1070,
283324.9,0.1046,
283389.8,0.1060,
283531.8,0.1030,
283633.7,0.1146,
283809.6,0.2129,
283810.0,,Contact in latch zone at pos 26496 — latched
283810.2,,Latched
283810.2,,Latched! Phase took 1918 ms
283810.3,,Publishing response. Total elapsed: 1919 ms
287334.7,,Service request: command=3
287334.9,,Gripper moving to idle position...
287334.9,0.8966,
287471.7,0.3619,
287527.4,0.3385,
287641.0,0.1632,
287743.5,0.1093,
287846.6,0.1073,
287978.4,0.1057,
288051.3,0.1061,
288133.6,0.1062,
288257.2,0.1102,
288360.4,0.1076,
288463.1,0.1071,
288566.6,0.1041,
288668.3,0.1062,
288771.7,0.1048,
288874.6,0.1063,
289026.6,0.1071,
289043.9,0.1390,
289144.1,0.3036,
289286.5,0.3538,
289389.6,,Idle done. Phase took 2024 ms
289389.8,,Publishing response. Total elapsed: 2025 ms
297781.7,,Service request: command=2
297781.9,,Gripper releasing...
297793.1,0.3317,
297892.6,0.3318,
298020.8,0.3313,
298124.1,0.1593,
298196.8,0.1062,
298297.7,0.1048,
298461.1,0.1063,
298534.9,0.1100,
298601.1,0.1076,
298702.2,0.1072,
298803.4,0.1094,
298904.6,0.1084,
299048.3,0.1135,
299106.6,0.1083,
299207.1,0.1109,
299308.4,0.1095,
299511.8,0.1092,
299512.1,0.1166,
299611.6,0.1102,
299713.7,0.1176,
299814.0,0.1186,
