elapsed_ms,current_A,event
57757.7,,Latched
57758.3,,Latched! Phase took 2730 ms
57759.2,,Publishing response. Total elapsed: 2731 ms
60990.0,,Service request: command=3
60991.0,,Gripper moving to idle position...
61000.8,0.6126,
61103.0,0.3765,
61205.6,0.3840,
61306.0,0.3486,
61407.0,0.3398,
61507.9,0.3457,
61609.6,0.3470,
61710.6,0.3486,
61811.7,0.3535,
61912.9,0.3576,
62014.6,0.3640,
62116.0,0.3426,
62215.8,0.2899,
62317.7,0.2442,
62419.4,0.2052,
62521.0,0.1789,
62620.7,0.1542,
62721.9,0.1382,
62824.6,0.1218,
62925.5,0.1304,
63026.7,0.1460,
63128.5,0.1663,
63228.7,0.1913,
63329.3,0.2230,
63432.2,0.2695,
63532.7,0.3161,
63636.7,0.3675,
63739.2,0.3611,
63842.5,0.3567,
63945.4,0.3578,
64037.9,0.3478,
64139.0,0.3431,
64239.7,0.3457,
64341.2,0.3422,
64443.2,0.3416,
64545.6,0.3334,
64645.8,0.3577,
64683.4,,Idle done. Phase took 3685 ms
64685.4,,Publishing response. Total elapsed: 3685 ms
67135.8,,Service request: command=2
67136.2,,Gripper releasing...
67145.7,0.3390,
67247.5,0.3624,
67348.6,0.3599,
67449.6,0.3310,
67552.3,0.3361,
67651.8,0.3331,
67753.9,0.3416,
67857.2,0.3439,
67956.1,0.3532,
68057.0,0.3592,
68162.4,0.3656,
68258.9,0.3433,
68360.1,0.2919,
68461.1,0.2427,
68571.6,0.1988,
68671.4,0.1742,
68771.8,0.1553,
68874.1,0.1366,
68975.0,0.1187,
69080.1,0.1148,
69178.8,0.1055,
69281.7,0.1044,
69379.8,0.1091,
69485.7,0.1020,
69583.6,0.1097,
69684.3,0.1103,
69783.6,0.1167,
69884.5,0.1371,
69986.1,0.1450,
70087.8,0.1627,
70189.4,0.1955,
70290.0,0.2193,
70390.6,0.2577,
70498.9,0.3111,
70593.7,0.3667,
70694.2,0.3711,
70794.7,0.3608,
70895.6,0.3578,
70997.7,0.3505,
71098.6,0.3520,
71200.6,0.3492,
71302.6,0.3462,
71402.4,0.3376,
71504.5,0.3329,
71605.6,0.3453,
71652.7,,Home done. Phase took 4517 ms
71653.1,,Publishing response. Total elapsed: 4517 ms
73139.5,,Service request: command=3
73139.9,,Gripper moving to idle position...
73144.8,0.3662,
73247.4,0.3706,
73346.5,0.3637,
73447.7,0.3370,
73550.0,0.3390,
73651.8,0.3463,
73752.7,0.3517,
73853.8,0.3509,
73955.1,0.3569,
74055.7,0.3627,
74156.8,0.3748,
74257.0,0.3477,
74358.7,0.2916,
74458.8,0.2460,
74559.5,0.2099,
74662.7,0.1901,
74763.6,0.1581,
74864.8,0.1426,
74965.0,0.1294,
75069.0,0.1133,
75168.0,0.1101,
75269.4,0.1054,
75370.6,0.1068,
75471.6,0.1084,
75571.8,0.1032,
75676.4,0.1109,
75774.9,0.1205,
75876.3,0.1278,
75977.2,0.1430,
76078.8,0.1585,
76180.5,0.1860,
76280.3,0.2098,
76381.5,0.2551,
76483.2,0.3025,
76583.5,0.3561,
76684.7,0.3661,
76786.7,0.3606,
76886.6,0.3504,
76988.7,0.3476,
77089.3,0.3444,
77191.4,0.3389,
77292.4,0.3370,
77393.4,0.3370,
77494.4,0.3367,
77595.7,0.3300,
77652.9,,Idle done. Phase took 4520 ms
77655.2,,Publishing response. Total elapsed: 4520 ms
79091.3,,Service request: command=1
79091.8,,Gripper latching...
79102.0,0.3512,
79204.6,0.3717,
79305.8,0.3749,
79407.4,0.3297,
79508.7,0.3332,
79608.9,0.3389,
79712.4,0.3409,
79811.6,0.3466,
79911.5,0.3536,
80012.4,0.3608,
80115.8,0.3669,
80214.7,0.3415,
80316.7,0.2889,
80417.7,0.2412,
80520.4,0.2019,
80620.1,0.1743,
80720.7,0.1521,
80829.6,0.1355,
80930.7,0.1250,
81031.9,0.1110,
81141.8,0.1036,
81242.0,0.0992,
81343.6,0.0996,
81444.5,0.1069,
81546.5,0.1005,
81649.1,0.1158,
81748.9,0.1796,
81814.3,,Contact in latch zone at pos 26850 — latched
81823.3,,Latched
81827.7,,Latched! Phase took 2732 ms
81827.8,,Publishing response. Total elapsed: 2733 ms
82492.1,,Service request: command=3
82492.8,,Gripper moving to idle position...
82503.2,0.6239,
82606.5,0.3956,
82708.9,0.3832,
82808.0,0.3416,
82909.4,0.3447,
83010.2,0.3423,
83112.0,0.3440,
83212.4,0.3428,
83313.9,0.3544,
83414.7,0.3607,
83515.7,0.3646,
83617.7,0.3429,
83719.4,0.2931,
83821.1,0.2415,
83922.1,0.2037,
84023.9,0.1782,
84123.7,0.1561,
84225.0,0.1365,
84325.8,0.1202,
84427.0,0.1305,
84527.7,0.1453,
84628.7,0.1655,
84728.8,0.1872,
84830.9,0.2217,
84932.2,0.2638,
85033.7,0.3144,
85134.2,0.3677,
85235.3,0.3624,
85336.4,0.3540,
85438.6,0.3524,
85538.6,0.3451,
85639.8,0.3462,
85745.5,0.3429,
85840.5,0.3398,
85943.5,0.3372,
86045.6,0.3369,
86145.3,0.3528,
86166.7,,Idle done. Phase took 3674 ms
86171.0,,Publishing response. Total elapsed: 3674 ms
88124.8,,Service request: command=2
88125.0,,Gripper releasing...
88134.8,0.3000,
88240.2,0.3633,
88339.2,0.3613,
88440.1,0.3348,
88541.9,0.3317,
88644.7,0.3358,
88743.7,0.3404,
88847.7,0.3468,
88949.0,0.3582,
89049.0,0.3564,
89152.1,0.3638,
89251.6,0.3364,
89353.0,0.2870,
89454.9,0.2383,
89555.9,0.2049,
89657.8,0.1779,
89758.2,0.1582,
89859.0,0.1376,
89959.9,0.1248,
90061.1,0.1143,
90161.8,0.1078,
90263.3,0.1048,
90364.8,0.1090,
90465.9,0.1067,
90566.8,0.1103,
90669.2,0.1137,
90769.8,0.1165,
90870.8,0.1370,
90971.7,0.1440,
91073.6,0.1640,
91175.0,0.1907,
91275.3,0.2149,
91376.5,0.2533,
91476.9,0.3072,
91578.5,0.3651,
91680.2,0.3736,
91781.9,0.3647,
91883.5,0.3582,
91982.9,0.3542,
92084.7,0.3471,
92185.7,0.3535,
92287.1,0.3483,
92387.9,0.3396,
92488.1,0.3347,
92589.3,0.3454,
92646.6,,Home done. Phase took 4522 ms
92647.8,,Publishing response. Total elapsed: 4522 ms
93335.3,,Service request: command=3
93335.7,,Gripper moving to idle position...
93345.2,0.3286,
93446.9,0.3670,
93548.8,0.3651,
93649.5,0.3401,
93751.2,0.3386,
93854.1,0.3445,
93954.7,0.3476,
94055.1,0.3518,
94156.7,0.3587,
94257.6,0.3614,
94358.4,0.3760,
94459.7,0.3491,
94560.9,0.2948,
94664.7,0.2437,
94763.2,0.2102,
94864.3,0.1808,
94966.5,0.1579,
95066.9,0.1417,
95168.1,0.1301,
95269.7,0.1110,
95370.9,0.1115,
95472.1,0.1095,
95571.7,0.1060,
95673.0,0.1053,
95776.1,0.1032,
95876.7,0.1060,
95979.0,0.1153,
96078.1,0.1305,
96179.2,0.1431,
96280.6,0.1608,
96382.2,0.1824,
96483.3,0.2105,
96583.9,0.2498,
96685.2,0.2998,
96785.6,0.3576,
96888.0,0.3631,
96987.6,0.3574,
97088.7,0.3548,
97192.9,0.3519,
97293.3,0.3425,
97394.2,0.3412,
97495.1,0.3362,
97597.2,0.3381,
97699.1,0.3331,
97798.7,0.3292,
97855.6,,Idle done. Phase took 4521 ms
97855.9,,Publishing response. Total elapsed: 4521 ms
100057.6,,Service request: command=1
100058.2,,Gripper latching...
100068.5,0.3550,
100170.6,0.3726,
100275.0,0.3734,
100372.9,0.3325,
100474.6,0.3355,
100576.7,0.3351,
100677.0,0.3393,
100777.9,0.3436,
100879.1,0.3550,
100980.7,0.3605,
101082.0,0.3640,
101182.5,0.3439,
101285.9,0.2889,
101385.6,0.2414,
101486.5,0.2043,
101587.5,0.1752,
101688.4,0.1607,
101789.1,0.1348,
101890.7,0.1211,
101993.1,0.1128,
102092.1,0.1028,
102193.6,0.1007,
102302.6,0.0988,
102412.4,0.1028,
102512.0,0.0983,
102620.7,0.1134,
102722.8,0.1908,
102778.7,,Contact in latch zone at pos 26840 — latched
102787.0,,Latched
102788.7,,Latched! Phase took 2730 ms
102788.7,,Publishing response. Total elapsed: 2731 ms
103463.4,,Service request: command=3
103464.1,,Gripper moving to idle position...
103474.5,0.5970,
103577.1,0.3701,
103677.4,0.3722,
103779.8,0.3482,
103881.5,0.3457,
103982.6,0.3497,
104084.2,0.3479,
104185.7,0.3460,
104286.2,0.3536,
104386.8,0.3558,
104487.8,0.3646,
104589.0,0.3459,
104692.8,0.2903,
104789.9,0.2435,
104894.0,0.2072,
105001.5,0.1803,
105095.1,0.1570,
105196.1,0.1358,
105297.6,0.1240,
105398.8,0.1298,
105499.7,0.1465,
105600.8,0.1649,
105701.9,0.1882,
105801.8,0.2213,
105903.7,0.2649,
106003.5,0.3167,
106104.7,0.3686,
106206.7,0.3650,
106308.3,0.3577,
106409.9,0.3555,
106512.6,0.3471,
106613.0,0.3475,
106713.2,0.3437,
106814.9,0.3387,
106915.9,0.3387,
107016.6,0.3365,
107116.6,0.3490,
107138.1,,Idle done. Phase took 3675 ms
107139.7,,Publishing response. Total elapsed: 3675 ms
109056.0,,Service request: command=2
109056.0,,Gripper releasing...
109066.2,0.2876,
109167.5,0.3519,
109269.6,0.3508,
109369.9,0.3339,
109471.3,0.3333,
109572.4,0.3360,
109674.6,0.3389,
109775.8,0.3470,
109877.5,0.3533,
109977.7,0.3609,
110079.0,0.3671,
110178.7,0.3422,
110288.1,0.2865,
110389.9,0.2417,
110490.6,0.2040,
110592.1,0.1771,
110696.1,0.1650,
110795.1,0.1349,
110896.2,0.1226,
110997.5,0.1154,
111100.0,0.1111,
111199.7,0.1072,
111301.8,0.1093,
111401.6,0.1034,
111502.5,0.1136,
111605.0,0.1126,
111705.0,0.1177,
111805.7,0.1388,
111909.0,0.1485,
112010.2,0.1661,
112111.7,0.1977,
112211.5,0.2230,
112313.0,0.2584,
112414.7,0.3096,
112514.8,0.3709,
112616.6,0.3748,
112716.7,0.3648,
112816.9,0.3577,
112919.3,0.3521,
113021.8,0.3499,
113122.8,0.3527,
113224.8,0.3478,
113324.1,0.3368,
113425.5,0.3387,
113525.6,0.3341,
113582.2,,Home done. Phase took 4527 ms
113583.0,,Publishing response. Total elapsed: 4527 ms
115035.0,,Service request: command=3
115035.3,,Gripper moving to idle position...
115035.4,0.2939,
115136.7,0.3598,
115239.0,0.3667,
115340.7,0.3389,
115440.9,0.3436,
115542.4,0.3493,
115643.8,0.3480,
115744.7,0.3495,
115845.0,0.3610,
115947.0,0.3670,
116047.2,0.3747,
116148.2,0.3471,
116249.1,0.2954,
116351.6,0.2473,
116454.0,0.2112,
116554.1,0.1846,
116654.1,0.1579,
116755.8,0.1461,
116857.6,0.1334,
116957.9,0.1128,
117058.5,0.1111,
117160.3,0.1095,
117259.7,0.1045,
117361.2,0.1098,
117463.7,0.1121,
117565.2,0.1094,
117666.6,0.1196,
117767.8,0.1278,
117871.5,0.1453,
117969.6,0.1611,
118070.1,0.1862,
118171.6,0.2125,
118275.3,0.2583,
118372.9,0.3021,
118474.8,0.3530,
118577.6,0.3707,
118679.8,0.3574,
118781.0,0.3512,
118892.9,0.3481,
118981.2,0.3450,
119082.1,0.3434,
119183.6,0.3385,
119284.4,0.3392,
119385.3,0.3385,
119486.0,0.3362,
119552.8,,Idle done. Phase took 4528 ms
119554.8,,Publishing response. Total elapsed: 4528 ms
121251.1,,Service request: command=1
121252.5,,Gripper latching...
121261.7,0.2905,
121362.9,0.3607,
121464.1,0.3600,
121565.4,0.3357,
121667.5,0.3396,
121767.9,0.3366,
121868.9,0.3436,
121970.5,0.3491,
122072.4,0.3561,
122173.2,0.3595,
122275.9,0.3614,
122375.3,0.3444,
122476.0,0.2896,
122576.6,0.2476,
122678.6,0.2034,
122778.7,0.1770,
122879.7,0.1545,
122981.1,0.1359,
123081.9,0.1266,
123184.6,0.1112,
123286.7,0.1007,
123388.3,0.1016,
123487.6,0.0990,
123589.3,0.0999,
123692.7,0.0995,
123790.8,0.1098,
123892.4,0.1647,
123976.6,,Contact in latch zone at pos 26859 — latched
123985.4,,Latched
123985.9,,Latched! Phase took 2735 ms
123986.8,,Publishing response. Total elapsed: 2736 ms
127182.6,,Service request: command=3
127183.0,,Gripper moving to idle position...
127191.2,0.6342,
127293.4,0.4161,
127394.6,0.4029,
127495.1,0.3520,
127597.5,0.3412,
127698.8,0.3432,
127799.9,0.3453,
127900.3,0.3489,
128002.0,0.3526,
128103.1,0.3607,
128205.4,0.3651,
128306.0,0.3442,
128405.9,0.2906,
128508.2,0.2482,
128611.0,0.2073,
128708.9,0.1808,
128810.6,0.1578,
128912.0,0.1394,
129012.8,0.1213,
129114.2,0.1325,
129215.8,0.1431,
129316.8,0.1676,
129417.8,0.1901,
129519.0,0.2217,
129621.2,0.2652,
129719.8,0.3174,
129821.4,0.3669,
129925.1,0.3626,
130025.2,0.3574,
130125.2,0.3564,
130227.5,0.3504,
130329.4,0.3512,
130429.6,0.3476,
130531.6,0.3462,
130632.0,0.3404,
130733.7,0.3469,
130833.2,0.3790,
130872.5,,Idle done. Phase took 3692 ms
130874.3,,Publishing response. Total elapsed: 3692 ms
133064.9,,Service request: command=2
133066.3,,Gripper releasing...
133075.4,0.3347,
133176.7,0.3951,
133279.4,0.3935,
133381.0,0.3400,
133482.7,0.3394,
133584.0,0.3419,
133684.8,0.3445,
133785.9,0.3482,
133886.6,0.3533,
133987.1,0.3592,
134087.9,0.3641,
134188.9,0.3421,
134290.0,0.2968,
134393.3,0.2453,
134495.0,0.2066,
134596.4,0.1767,
134698.2,0.1557,
134797.5,0.1397,
134899.8,0.1250,
134998.8,0.1170,
135099.9,0.1080,
135201.0,0.1084,
135303.1,0.1088,
135404.0,0.1093,
135506.3,0.1201,
135614.2,0.1136,
135708.6,0.1224,
135809.1,0.1425,
135909.7,0.1481,
136010.5,0.1654,
136115.9,0.1946,
136213.4,0.2212,
136313.9,0.2602,
136415.5,0.3105,
136515.6,0.3650,
136618.6,0.3837,
136719.0,0.3671,
136820.0,0.3613,
136922.6,0.3565,
137021.4,0.3508,
137129.1,0.3555,
137224.0,0.3533,
137325.4,0.3430,
137430.5,0.3494,
137527.1,0.3676,
137583.9,,Home done. Phase took 4519 ms
137585.6,,Publishing response. Total elapsed: 4519 ms
139254.6,,Service request: command=3
139254.8,,Gripper moving to idle position...
139264.4,0.3774,
139367.0,0.3962,
139467.7,0.3932,
139568.7,0.3439,
139669.6,0.3403,
139772.4,0.3470,
139874.1,0.3527,
139973.2,0.3550,
140073.9,0.3567,
140175.4,0.3675,
140276.7,0.3776,
140378.5,0.3531,
140478.9,0.2935,
140580.5,0.2485,
140681.3,0.2132,
140781.2,0.1857,
140882.2,0.1609,
140983.5,0.1467,
141084.7,0.1334,
141186.3,0.1175,
141287.4,0.1134,
141388.8,0.1063,
141489.4,0.1058,
141591.9,0.1105,
141692.8,0.1053,
141794.1,0.1123,
141904.1,0.1215,
141996.0,0.1295,
142097.0,0.1460,
142197.9,0.1644,
142299.4,0.1859,
142400.5,0.2138,
142503.9,0.2549,
142604.4,0.3033,
142704.9,0.3590,
142806.2,0.3694,
142906.8,0.3550,
143008.0,0.3558,
143108.9,0.3502,
143210.5,0.3435,
143310.5,0.3439,
143413.2,0.3435,
143513.5,0.3408,
143616.1,0.3365,
143717.8,0.3602,
143775.6,,Idle done. Phase took 4520 ms
143776.0,,Publishing response. Total elapsed: 4520 ms
145220.3,,Service request: command=1
145220.4,,Gripper latching...
145230.4,0.3721,
145333.0,0.3985,
145441.5,0.3914,
145543.0,0.3370,
145646.6,0.3379,
145745.3,0.3396,
145846.4,0.3429,
145950.2,0.3477,
146050.6,0.3526,
146152.2,0.3631,
146251.4,0.3657,
146352.9,0.3405,
146454.7,0.2880,
146555.0,0.2437,
146656.2,0.2028,
146758.0,0.1828,
146859.2,0.1538,
146959.6,0.1400,
147060.0,0.1245,
147161.9,0.1159,
147270.8,0.0997,
147371.1,0.0997,
147480.9,0.0985,
147582.1,0.1021,
147682.9,0.1005,
147783.9,0.1193,
147885.9,0.1866,
147951.0,,Contact in latch zone at pos 26883 — latched
147960.6,,Latched
147965.7,,Latched! Phase took 2741 ms
147965.8,,Publishing response. Total elapsed: 2742 ms
148649.5,,Service request: command=3
148649.9,,Gripper moving to idle position...
148654.3,0.6394,
148761.9,0.3798,
148867.3,0.3689,
148969.1,0.3507,
149069.9,0.3458,
149170.9,0.3463,
149272.7,0.3472,
149372.4,0.3481,
149474.1,0.3557,
149574.5,0.3602,
149676.6,0.3665,
149776.2,0.3400,
149877.4,0.2886,
149978.5,0.2404,
150080.6,0.2054,
150183.9,0.1810,
150283.2,0.1562,
150384.8,0.1367,
150485.9,0.1253,
150588.2,0.1323,
150689.4,0.1479,
150788.2,0.1692,
150890.8,0.1917,
150990.9,0.2245,
151092.2,0.2691,
151193.2,0.3206,
151299.5,0.3669,
151395.3,0.3687,
151497.2,0.3594,
151599.0,0.3561,
151699.5,0.3475,
151801.2,0.3452,
151901.8,0.3432,
152003.1,0.3425,
152106.5,0.3419,
152204.8,0.3344,
152306.2,0.3461,
152336.2,,Idle done. Phase took 3692 ms
152337.7,,Publishing response. Total elapsed: 3693 ms
153030.0,,Service request: command=2
153034.1,,Gripper releasing...
153039.8,0.3483,
153142.2,0.3486,
153242.2,0.3509,
153343.2,0.3353,
153445.2,0.3411,
153547.6,0.3407,
153649.1,0.3393,
153749.0,0.3491,
153851.8,0.3560,
153953.2,0.3596,
154054.0,0.3615,
154155.0,0.3459,
154256.5,0.2916,
154356.8,0.2461,
154457.8,0.2058,
154558.5,0.1782,
154660.9,0.1635,
154762.5,0.1422,
154863.4,0.1202,
154964.7,0.1183,
155074.0,0.1064,
155174.5,0.1105,
155275.4,0.1127,
155376.6,0.1076,
155477.3,0.1147,
155577.8,0.1161,
155679.1,0.1211,
155780.7,0.1439,
155881.9,0.1480,
155983.5,0.1662,
156084.4,0.1978,
156185.5,0.2240,
156286.5,0.2631,
156386.5,0.3125,
156487.7,0.3713,
156589.6,0.3739,
156690.9,0.3676,
156791.6,0.3596,
156895.0,0.3550,
156995.1,0.3575,
157096.5,0.3501,
157197.7,0.3472,
157301.5,0.3415,
157399.5,0.3388,
157502.8,0.3360,
157548.8,,Home done. Phase took 4520 ms
157550.7,,Publishing response. Total elapsed: 4520 ms
160253.8,,Service request: command=3
160254.0,,Gripper moving to idle position...
160260.6,0.3470,
160361.8,0.3593,
160463.2,0.3596,
160565.1,0.3409,
160665.5,0.3402,
160774.4,0.3417,
160876.9,0.3497,
160977.4,0.3540,
161078.1,0.3588,
161179.2,0.3696,
161280.4,0.3771,
161388.8,0.3498,
161483.6,0.2904,
161584.8,0.2467,
161685.7,0.2101,
161787.9,0.1821,
161890.8,0.1633,
161989.7,0.1467,
162091.1,0.1317,
162191.8,0.1176,
162292.3,0.1140,
162393.6,0.1084,
162494.2,0.1102,
162597.0,0.1111,
162697.5,0.1055,
162798.3,0.1110,
162899.4,0.1214,
163001.5,0.1284,
163103.4,0.1468,
163203.9,0.1639,
163305.4,0.1844,
163405.7,0.2155,
163512.5,0.2604,
163608.2,0.3063,
163710.2,0.3599,
163811.0,0.3660,
163912.5,0.3611,
164013.2,0.3544,
164114.9,0.3442,
164216.9,0.3411,
164317.0,0.3446,
164418.6,0.3401,
164519.8,0.3381,
164621.3,0.3360,
164721.6,0.3273,
164768.8,,Idle done. Phase took 4519 ms
164770.4,,Publishing response. Total elapsed: 4519 ms
166202.6,,Service request: command=1
166202.8,,Gripper latching...
166212.6,0.3508,
166314.3,0.3580,
166415.5,0.3644,
166517.6,0.3330,
166617.6,0.3312,
166718.9,0.3362,
166820.7,0.3415,
166922.2,0.3488,
167023.2,0.3536,
167127.3,0.3635,
167227.1,0.3689,
167327.5,0.3425,
167431.1,0.2929,
167530.6,0.2442,
167632.0,0.2034,
167732.6,0.1768,
167832.4,0.1580,
167935.3,0.1422,
168035.7,0.1296,
168137.9,0.1157,
168237.4,0.1042,
168337.4,0.1044,
168439.4,0.1041,
168540.5,0.1033,
168642.4,0.1000,
168742.1,0.1099,
168842.6,0.1703,
168927.9,,Contact in latch zone at pos 26856 — latched
168935.8,,Latched
168937.4,,Latched! Phase took 2734 ms
168937.5,,Publishing response. Total elapsed: 2735 ms
169627.1,,Service request: command=3
169627.4,,Gripper moving to idle position...
169636.7,0.6119,
169740.7,0.3702,
169839.5,0.3804,
169948.9,0.3514,
170049.5,0.3441,
170151.1,0.3454,
170253.1,0.3464,
170352.5,0.3465,
170456.2,0.3558,
170557.1,0.3602,
170658.6,0.3662,
170758.5,0.3393,
170859.5,0.2881,
170961.4,0.2394,
171062.0,0.2043,
171163.4,0.1764,
171264.8,0.1551,
171365.6,0.1384,
171466.6,0.1228,
171569.3,0.1328,
171670.8,0.1458,
171771.2,0.1702,
171872.0,0.1950,
171974.4,0.2266,
172073.5,0.2690,
172175.4,0.3202,
172276.5,0.3676,
172377.0,0.3671,
172478.0,0.3559,
172579.6,0.3514,
172684.4,0.3482,
172783.3,0.3424,
172884.1,0.3411,
172987.0,0.3383,
173086.4,0.3359,
173187.1,0.3343,
173288.2,0.3578,
173298.9,,Idle done. Phase took 3673 ms
173302.5,,Publishing response. Total elapsed: 3673 ms
174007.9,,Service request: command=2
174008.2,,Gripper releasing...
174020.9,0.3326,
174120.0,0.3595,
174220.8,0.3616,
174321.7,0.3345,
174422.4,0.3387,
174524.0,0.3397,
174625.4,0.3424,
174727.1,0.3498,
174828.6,0.3582,
174931.2,0.3662,
175033.2,0.3680,
175140.5,0.3410,
175242.1,0.2908,
175342.4,0.2441,
175443.6,0.2046,
175544.8,0.1785,
175646.6,0.1611,
175746.4,0.1390,
175847.4,0.1236,
175949.1,0.1160,
176051.0,0.1136,
